State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
arunachal-pradesh,2019,2,791111,24040,7.774163413628484
arunachal-pradesh,2019,2,791102,14906,3.8658949401993983
arunachal-pradesh,2019,2,790116,13929,4.812097708828189
arunachal-pradesh,2019,2,791113,12970,3.7636424899820864
arunachal-pradesh,2019,2,790104,12562,4.339210720887755
arunachal-pradesh,2019,2,791109,12214,2.822815497606074
arunachal-pradesh,2019,2,792001,11232,2.977842981452021
arunachal-pradesh,2019,2,792103,11076,3.0442992654754497
arunachal-pradesh,2019,2,790101,10926,3.630205829929494
arunachal-pradesh,2019,3,791110,38560,10.41524206903958
arunachal-pradesh,2019,3,791111,32844,9.2522169403638
arunachal-pradesh,2019,3,791102,20744,5.022180810965951
arunachal-pradesh,2019,3,791113,19591,4.917402206411387
arunachal-pradesh,2019,3,790116,19201,5.345422151239009
arunachal-pradesh,2019,3,790104,18759,5.774240256554663
arunachal-pradesh,2019,3,792103,17253,3.8310432228061253
arunachal-pradesh,2019,3,790101,15882,4.319854062981644
arunachal-pradesh,2019,3,792001,15645,3.502021050538105
arunachal-pradesh,2019,3,791109,14867,2.9287244191191504
arunachal-pradesh,2019,4,791110,46210,13.516631890100122
arunachal-pradesh,2019,4,791111,38960,10.97803094691897
arunachal-pradesh,2019,4,791113,25720,6.704402164216873
arunachal-pradesh,2019,4,791102,25493,6.417269078851239
arunachal-pradesh,2019,4,790104,23418,7.113719135286346
arunachal-pradesh,2019,4,792103,22297,4.595009540587128
arunachal-pradesh,2019,4,790101,22263,6.971614470739501
arunachal-pradesh,2019,4,790116,21777,6.238253512190032
arunachal-pradesh,2019,4,792001,18262,4.163820932032033
arunachal-pradesh,2019,4,791109,17833,3.3159442663443035
arunachal-pradesh,2020,1,791110,53858,13.416473089583132
arunachal-pradesh,2020,1,791111,44651,11.859243250755886
arunachal-pradesh,2020,1,791113,40087,11.437341773145652
arunachal-pradesh,2020,1,791102,30846,7.320119523536441
arunachal-pradesh,2020,1,792103,27462,6.500323630233189
arunachal-pradesh,2020,1,790116,25027,6.827945536544603
arunachal-pradesh,2020,1,790104,24414,6.6277727273494715
arunachal-pradesh,2020,1,792001,23370,5.5255805310594175
arunachal-pradesh,2020,1,791001,22588,5.451948986110417
arunachal-pradesh,2020,1,791109,22374,4.367980142383069
arunachal-pradesh,2020,2,791110,66660,16.148674543774874
arunachal-pradesh,2020,2,791111,58840,14.330774243547845
arunachal-pradesh,2020,2,791102,50996,9.75810208441248
arunachal-pradesh,2020,2,791113,49710,12.800645294220669
arunachal-pradesh,2020,2,792103,39797,8.393577026695054
arunachal-pradesh,2020,2,791001,38760,8.4597533513517
arunachal-pradesh,2020,2,790104,34466,9.448524339779144
arunachal-pradesh,2020,2,792001,33392,7.2498626744275745
arunachal-pradesh,2020,2,790116,28051,6.988258456823947
arunachal-pradesh,2020,2,790101,27329,8.05979645697464
arunachal-pradesh,2020,3,791113,85276,28.643488113659828
arunachal-pradesh,2020,3,791110,83578,22.411998936926622
arunachal-pradesh,2020,3,791111,73373,20.161515349178128
arunachal-pradesh,2020,3,791102,59485,14.710367302159554
arunachal-pradesh,2020,3,792103,43165,9.785648263015748
arunachal-pradesh,2020,3,790104,42704,14.052489173905784
arunachal-pradesh,2020,3,792001,40143,9.842954773142855
arunachal-pradesh,2020,3,791001,39931,10.502619569865745
arunachal-pradesh,2020,3,790116,34849,10.682970402580262
arunachal-pradesh,2020,3,790101,31126,10.632428379932616
arunachal-pradesh,2020,4,791110,115682,35.524329960706154
arunachal-pradesh,2020,4,791113,100879,34.08935835488197
arunachal-pradesh,2020,4,791111,96702,28.28342954196955
arunachal-pradesh,2020,4,791102,74774,20.239178632094024
arunachal-pradesh,2020,4,792103,53234,13.256202623941663
arunachal-pradesh,2020,4,791001,51950,14.460212397611114
arunachal-pradesh,2020,4,792001,51529,12.38142878204747
arunachal-pradesh,2020,4,790104,51050,18.217648964400375
arunachal-pradesh,2020,4,790116,40492,12.071947822915718
arunachal-pradesh,2020,4,790101,36197,11.886245789585006
arunachal-pradesh,2021,1,791113,127025,39.495895474942806
arunachal-pradesh,2021,1,791110,119184,40.45021033179444
arunachal-pradesh,2021,1,791111,89356,30.70146568532768
arunachal-pradesh,2021,1,791102,68000,21.14320386725465
arunachal-pradesh,2021,1,792103,53040,14.115667032558546
arunachal-pradesh,2021,1,791001,50407,16.406511788460804
arunachal-pradesh,2021,1,792001,48954,13.062386561265225
arunachal-pradesh,2021,1,790104,39581,15.131286321053434
arunachal-pradesh,2021,1,791109,39332,12.840029663511801
arunachal-pradesh,2021,1,790116,38205,11.515774878556368
arunachal-pradesh,2021,2,791113,170268,43.21966735193349
arunachal-pradesh,2021,2,791110,160245,44.9983951208361
arunachal-pradesh,2021,2,791111,122368,33.39749121268044
arunachal-pradesh,2021,2,791102,87524,23.56781479304313
arunachal-pradesh,2021,2,792103,76949,17.934340162470114
arunachal-pradesh,2021,2,791001,68927,21.45505320577654
arunachal-pradesh,2021,2,792001,64602,14.604650947044831
arunachal-pradesh,2021,2,790104,52742,18.46530807391938
arunachal-pradesh,2021,2,790116,52323,14.56246992825492
arunachal-pradesh,2021,2,790101,48726,15.762233723185942
arunachal-pradesh,2021,3,791113,225427,58.29651125233231
arunachal-pradesh,2021,3,791110,207417,60.31658123057537
arunachal-pradesh,2021,3,791111,153845,44.206736142168666
arunachal-pradesh,2021,3,791102,105715,29.61660877681337
arunachal-pradesh,2021,3,792103,88032,19.424454303871347
arunachal-pradesh,2021,3,792001,80894,18.04869951464384
arunachal-pradesh,2021,3,791001,77128,25.979392603333135
arunachal-pradesh,2021,3,790116,66461,19.79471196032434
arunachal-pradesh,2021,3,790104,65008,26.106926584552905
arunachal-pradesh,2021,3,790101,61516,22.080439211302128
arunachal-pradesh,2021,4,791113,279958,68.50935852469286
arunachal-pradesh,2021,4,791110,258928,71.83873552085326
arunachal-pradesh,2021,4,791111,206496,55.78469017603153
arunachal-pradesh,2021,4,791102,134017,36.87030324136715
arunachal-pradesh,2021,4,792103,115871,23.803875674938503
arunachal-pradesh,2021,4,792001,101771,22.035943080701948
arunachal-pradesh,2021,4,791001,93449,31.788711543826217
arunachal-pradesh,2021,4,791109,84621,21.85990050341086
arunachal-pradesh,2021,4,790116,81804,23.586967003051562
arunachal-pradesh,2021,4,790101,77658,26.94388172199306
arunachal-pradesh,2022,1,791113,336780,81.93633237219163
arunachal-pradesh,2022,1,791110,332485,85.31734241985552
arunachal-pradesh,2022,1,791111,262617,65.81502043789484
arunachal-pradesh,2022,1,791102,159945,41.705244028563925
arunachal-pradesh,2022,1,792103,129210,27.747778873562346
arunachal-pradesh,2022,1,792001,121068,26.518955626145488
arunachal-pradesh,2022,1,791109,111918,25.426630642573798
arunachal-pradesh,2022,1,791001,105769,36.439614842487195
arunachal-pradesh,2022,1,792110,84017,23.82004262222041
arunachal-pradesh,2022,1,790116,82546,22.170891960946545
arunachal-pradesh,2022,2,791110,449672,106.31445172715561
arunachal-pradesh,2022,2,791111,365813,82.51716458623393
arunachal-pradesh,2022,2,791113,293972,63.63867555775489
arunachal-pradesh,2022,2,791102,202400,50.69764411309329
arunachal-pradesh,2022,2,792103,171123,32.85900569824293
arunachal-pradesh,2022,2,792001,168260,34.765325994772596
arunachal-pradesh,2022,2,791109,160963,32.89235378110346
arunachal-pradesh,2022,2,791001,138781,42.941532748518476
arunachal-pradesh,2022,2,792110,104904,27.448204404021798
arunachal-pradesh,2022,2,790116,104888,26.463916072416993
arunachal-pradesh,2022,3,791110,493396,98.95122262480668
arunachal-pradesh,2022,3,791111,430374,85.97849951774595
arunachal-pradesh,2022,3,791113,350164,65.93146126108431
arunachal-pradesh,2022,3,791102,223033,50.27040759850953
arunachal-pradesh,2022,3,792001,177984,31.290603970234205
arunachal-pradesh,2022,3,791109,171234,30.48614660199954
arunachal-pradesh,2022,3,792103,168900,30.221871413136125
arunachal-pradesh,2022,3,791001,156417,45.73110287111173
arunachal-pradesh,2022,3,791112,122875,20.810307298784313
arunachal-pradesh,2022,3,790116,119024,27.394583196877893
arunachal-pradesh,2022,4,791110,579246,106.56903454630343
arunachal-pradesh,2022,4,791111,486688,87.63493337857588
arunachal-pradesh,2022,4,791113,386008,65.47369636475467
arunachal-pradesh,2022,4,791102,261421,54.50420686599071
arunachal-pradesh,2022,4,792103,210161,34.33799747824288
arunachal-pradesh,2022,4,792001,208541,33.37088313015753
arunachal-pradesh,2022,4,791001,204796,53.82390695092747
arunachal-pradesh,2022,4,791109,199942,33.736763930005296
arunachal-pradesh,2022,4,791112,153846,23.31726343808441
arunachal-pradesh,2022,4,791120,140090,33.945605530396286
assam,2018,1,782127,36278,5.568510431004669
assam,2018,1,782126,19015,2.9531618719522728
assam,2018,1,781010,17827,1.7537571597366832
assam,2018,1,781032,12544,1.6344758303072493
assam,2018,1,781039,12320,1.1675419253198598
assam,2018,1,781022,11160,2.1394161557452165
assam,2018,1,781001,10964,1.4211878220937155
assam,2018,1,781005,9017,1.122724431091416
assam,2018,1,781038,8676,1.3458100482520536
assam,2018,1,782123,8395,0.9021445995110028
assam,2018,2,782127,48384,11.617009569804743
assam,2018,2,781010,28765,3.4543064759939694
assam,2018,2,781032,23020,3.706998580605326
assam,2018,2,782126,21573,4.37704615297259
assam,2018,2,781022,18670,4.215639749324472
assam,2018,2,781001,16484,2.8303495144346287
assam,2018,2,781039,16265,1.6302454693642658
assam,2018,2,781038,14557,2.7844594363439623
assam,2018,2,781308,13501,1.4412327173391042
assam,2018,2,782123,13067,1.2434331737019075
assam,2018,3,781010,53744,6.311250638368155
assam,2018,3,782127,34599,8.203050512567952
assam,2018,3,781032,33634,6.470601719869007
assam,2018,3,781022,28483,6.516502942699837
assam,2018,3,781001,23772,4.664075480828482
assam,2018,3,781039,23417,2.479543449235698
assam,2018,3,781038,20581,4.100255883435511
assam,2018,3,783380,20313,3.1377434881334247
assam,2018,3,781308,20256,3.65907796446363
assam,2018,3,781136,20134,2.4505351774850026
assam,2018,4,782123,191097,4.036595868121323
assam,2018,4,782127,59167,5.599037003219871
assam,2018,4,781032,51149,9.876222501484659
assam,2018,4,782003,48402,3.3450786817610316
assam,2018,4,781022,44539,10.440137329655467
assam,2018,4,781010,43288,7.761635409688721
assam,2018,4,782126,38675,3.186317332386303
assam,2018,4,781001,35778,7.283671443961805
assam,2018,4,781319,34279,4.524049809739684
assam,2018,4,781038,31676,6.248972374664806
assam,2019,1,781010,503839,107.81246618328056
assam,2019,1,781032,62258,12.012184343270377
assam,2019,1,781039,57692,4.104466298349324
assam,2019,1,781022,55124,11.997829457746855
assam,2019,1,782123,46667,4.189723673142765
assam,2019,1,781001,43515,8.981344844109453
assam,2019,1,782127,42671,5.176876627094724
assam,2019,1,781136,42533,6.158413117869405
assam,2019,1,781038,39406,7.635994151193223
assam,2019,1,781314,32414,4.52659380279773
assam,2019,2,781010,1651072,340.09671708048086
assam,2019,2,781032,67144,13.615859294434003
assam,2019,2,781039,61117,4.11216110098705
assam,2019,2,781022,56840,13.356359131288572
assam,2019,2,781001,45316,9.943990043321508
assam,2019,2,781038,40783,8.534539369140095
assam,2019,2,781011,35256,7.137227876526672
assam,2019,2,781028,35051,8.862337948637121
assam,2019,2,781019,34614,7.177670863112444
assam,2019,2,785001,34411,6.811444805145462
assam,2019,3,781010,1013793,395.80052789310025
assam,2019,3,781032,94854,17.09169409727206
assam,2019,3,781022,79856,15.87788186025424
assam,2019,3,781039,76010,5.372919061250496
assam,2019,3,781001,62282,12.458979003571915
assam,2019,3,781038,58487,11.353911004477663
assam,2019,3,781019,51280,9.268213746767973
assam,2019,3,781011,49702,9.267442556703568
assam,2019,3,781028,49020,10.956525966869252
assam,2019,3,781005,48872,8.850649097296012
assam,2019,4,781010,1082582,425.53539654537184
assam,2019,4,781009,168681,60.96555071918839
assam,2019,4,781032,100676,18.54061196723185
assam,2019,4,781039,93370,6.139243294024345
assam,2019,4,781022,87774,18.35660687504876
assam,2019,4,781001,68636,14.706409220527714
assam,2019,4,781038,64729,12.917197631138668
assam,2019,4,781011,55522,10.894408425181107
assam,2019,4,781028,54001,12.229582523809631
assam,2019,4,781019,53185,9.680312000638848
assam,2020,1,781009,1780036,717.408643086601
assam,2020,1,781032,118710,21.43318228278841
assam,2020,1,781039,112344,7.157659216415786
assam,2020,1,781022,107942,23.00737264604506
assam,2020,1,781001,79047,16.898046026639147
assam,2020,1,781038,77757,15.175951056487012
assam,2020,1,781028,67504,15.601930700999779
assam,2020,1,781011,66187,13.365475862515348
assam,2020,1,781019,62192,11.292979487225011
assam,2020,1,781005,57925,11.326466644706725
assam,2020,2,781009,1192185,477.8567764009242
assam,2020,2,781032,98935,16.676395439924345
assam,2020,2,781022,89467,17.94010317622118
assam,2020,2,783380,73336,11.962613176408281
assam,2020,2,781038,71811,12.38058647382038
assam,2020,2,781028,64789,13.987398296043786
assam,2020,2,781011,63697,11.125503710041873
assam,2020,2,786001,60266,11.60133664508638
assam,2020,2,782435,59364,9.532586632569476
assam,2020,2,781001,59124,12.29903950546651
assam,2020,3,781009,2659242,1001.374946254474
assam,2020,3,781032,118055,23.242064347510613
assam,2020,3,786001,116668,33.83983161940736
assam,2020,3,781022,112568,24.90912483840186
assam,2020,3,781038,88704,17.96152242747016
assam,2020,3,783380,80101,17.837036963103195
assam,2020,3,781028,79450,19.588963084405822
assam,2020,3,781001,74329,17.189277786614632
assam,2020,3,781011,72486,14.364669519846505
assam,2020,3,781012,69823,15.69457309019076
assam,2020,4,781009,2706533,1028.0991607128572
assam,2020,4,781032,208338,42.31331579967661
assam,2020,4,781022,191909,44.83884671238513
assam,2020,4,781001,146326,36.17298993119224
assam,2020,4,781038,141467,30.52869318707292
assam,2020,4,786001,136686,39.989195420851075
assam,2020,4,781028,124055,33.5253852494928
assam,2020,4,781011,115652,27.538015797551004
assam,2020,4,781019,109902,22.45416939827264
assam,2020,4,781005,107715,22.81906172533171
assam,2021,1,781009,6524270,1742.8233384590512
assam,2021,1,786001,223886,59.64048334438284
assam,2021,1,781022,220209,53.26766964314675
assam,2021,1,781032,219173,45.44254885049339
assam,2021,1,781001,164447,41.59512661170123
assam,2021,1,781038,147267,33.91250367045006
assam,2021,1,781028,134378,37.98374635943052
assam,2021,1,781039,121609,12.522989936340648
assam,2021,1,781011,118996,29.83647550464896
assam,2021,1,781019,115698,24.42187224529047
assam,2021,2,781009,9152474,2066.5273162818207
assam,2021,2,786001,301912,71.23931000840258
assam,2021,2,781032,214544,42.664878543434355
assam,2021,2,781022,210224,48.51260892729624
assam,2021,2,781038,156202,32.9131794605857
assam,2021,2,781028,141496,37.61624573692011
assam,2021,2,781319,141071,38.01803080508309
assam,2021,2,781001,140945,34.425253057261166
assam,2021,2,783330,140014,43.66508246769772
assam,2021,2,781039,138550,13.19281990376262
assam,2021,3,781009,12729978,2746.403196434334
assam,2021,3,786001,427258,96.79755216469452
assam,2021,3,781032,317420,61.11616892896398
assam,2021,3,781022,306809,64.04242975125267
assam,2021,3,781038,228604,46.4233898476193
assam,2021,3,781001,214826,51.038636551873196
assam,2021,3,781028,202529,50.06531162649457
assam,2021,3,781011,185134,43.06086159835314
assam,2021,3,781316,184851,50.20294486452037
assam,2021,3,781319,181532,43.20112966264723
assam,2021,4,781009,16779607,3639.115186079283
assam,2021,4,786001,589421,130.6149293232204
assam,2021,4,781032,478852,83.37121550773807
assam,2021,4,781022,476771,87.59441742396415
assam,2021,4,781001,350899,76.58001722543352
assam,2021,4,781038,326950,62.4753356359648
assam,2021,4,781028,293043,65.58814977437193
assam,2021,4,781316,285464,78.95724790883284
assam,2021,4,781319,279718,68.53506966633131
assam,2021,4,781019,258000,43.8702563555657
assam,2022,1,781009,21143287,4618.982735781514
assam,2022,1,786001,737669,158.53224118476655
assam,2022,1,781022,642641,110.55313372939953
assam,2022,1,781032,607413,95.55761755206773
assam,2022,1,781001,441260,88.15186687427199
assam,2022,1,781038,429897,77.59378213909591
assam,2022,1,781028,382727,81.73682173828207
assam,2022,1,781319,368895,92.4024506300522
assam,2022,1,781316,362610,103.79472241412314
assam,2022,1,781005,328830,51.78555893922645
assam,2022,2,781009,27909097,5426.248104438668
assam,2022,2,786001,1010236,194.12547522972517
assam,2022,2,781022,811780,125.9138761603972
assam,2022,2,781032,753818,109.1880235144574
assam,2022,2,781001,557255,105.94374716575355
assam,2022,2,781038,548977,90.39844317288728
assam,2022,2,781319,492658,109.80529243591151
assam,2022,2,781316,486936,113.26183466611218
assam,2022,2,781028,483936,90.20886235927127
assam,2022,2,784115,480261,91.64581074299153
assam,2022,3,781013,23740033,4347.78370254255
assam,2022,3,781009,4453845,840.2332124458529
assam,2022,3,785001,1305456,216.79881328763847
assam,2022,3,781022,917155,132.10821615434378
assam,2022,3,781032,854723,118.54653672670166
assam,2022,3,788151,782629,148.38692408816053
assam,2022,3,786001,773303,133.58230697053273
assam,2022,3,781301,672975,128.93451074433176
assam,2022,3,784001,652030,111.78196340792766
assam,2022,3,781001,640733,114.70700605891518
assam,2022,4,781013,35940014,6526.694229703035
assam,2022,4,781301,1464765,269.7007904954568
assam,2022,4,785001,1165321,189.2213052051534
assam,2022,4,783380,1025231,198.0825353213442
assam,2022,4,781022,1021760,140.4907163957292
assam,2022,4,786001,1016397,172.0962331638275
assam,2022,4,781032,945052,122.86688116378406
assam,2022,4,781103,813992,153.72069120077816
assam,2022,4,781001,753829,131.6233723534187
assam,2022,4,781038,712469,103.03625124909468
